Date,Australia/US,British/US,Canadian/US,Dutch/US,French/US,German/US,Japanese/US,Swiss/US
1984-10-05,1.2,0.81,1.32,3.438,9.363,3.05,246.95,2.521
1984-10-09,1.2,0.81,1.32,3.483,9.465,3.088,247.6,2.543
1984-10-10,1.204,0.81,1.32,3.469,9.43,3.078,247.05,2.538
1984-10-11,1.203,0.82,1.32,3.49,9.495,3.096,248,2.547
1984-10-12,1.203,0.82,1.32,3.515,9.56,3.119,248.1,2.562
1984-10-15,1.206,0.83,1.32,3.532,9.615,3.135,248.8,2.572
1984-10-16,1.206,0.83,1.33,3.538,9.61,3.14,248.98,2.569
1984-10-17,1.204,0.83,1.33,3.519,9.558,3.121,249.1,2.558
1984-10-18,1.203,0.84,1.33,3.518,9.56,3.119,248.9,2.554
1984-10-19,1.2,0.84,1.32,3.466,9.445,3.072,247.25,2.534
1984-10-22,1.198,0.83,1.32,3.467,9.438,3.074,247.3,2.529
1984-10-23,1.195,0.83,1.32,3.432,9.33,3.041,244.6,2.505
1984-10-24,1.178,0.82,1.32,3.411,9.275,3.023,244.12,2.485
1984-10-25,1.177,0.81,1.32,3.4,9.25,3.011,244.05,2.475
1984-10-26,1.179,0.82,1.32,3.43,9.32,3.032,245.5,2.492
1984-10-29,1.188,0.83,1.32,3.464,9.417,3.072,246.65,2.521
1984-10-30,1.181,0.82,1.32,3.434,9.337,3.045,245.6,2.507
1984-10-31,1.176,0.82,1.32,3.42,9.295,3.031,245.7,2.494
1984-11-01,1.168,0.81,1.31,3.373,9.18,2.989,244.3,2.458
1984-11-02,1.165,0.8,1.31,3.337,9.058,2.948,242,2.426
1984-11-05,1.16,0.79,1.31,3.303,8.995,2.93,242.05,2.41
1984-11-07,1.158,0.79,1.31,3.313,9.01,2.939,240.8,2.417
1984-11-08,1.157,0.79,1.31,3.316,9.025,2.94,240.95,2.415
1984-11-09,1.163,0.79,1.32,3.324,9.043,2.948,241,2.426
1984-11-13,1.158,0.79,1.32,3.314,9.035,2.943,240.45,2.414
1984-11-14,1.162,0.79,1.32,3.35,9.127,2.973,242.45,2.45
1984-11-15,1.164,0.79,1.32,3.343,9.094,2.962,242.5,2.442
1984-11-16,1.163,0.8,1.32,3.354,9.13,2.973,242.8,2.453
1984-11-19,1.166,0.8,1.32,3.376,9.183,2.995,243.65,2.474
1984-11-20,1.168,0.81,1.32,3.397,9.235,3.009,244.8,2.49
1984-11-21,1.172,0.81,1.32,3.405,9.253,3.019,245.53,2.502
1984-11-23,1.167,0.82,1.32,3.407,9.295,3.031,245.4,2.502
1984-11-26,1.172,0.83,1.32,3.456,9.379,3.062,246.15,2.525
1984-11-27,1.168,0.83,1.32,3.446,9.358,3.055,245.4,2.523
1984-11-28,1.164,0.83,1.32,3.466,9.41,3.072,245.45,2.521
1984-11-29,1.162,0.83,1.32,3.472,9.431,3.079,245.8,2.529
1984-11-30,1.167,0.84,1.32,3.503,9.525,3.11,247.5,2.555
1984-12-03,1.171,0.84,1.33,3.506,9.543,3.115,248.2,2.566
1984-12-04,1.169,0.83,1.32,3.452,9.375,3.06,246.45,2.53
1984-12-05,1.17,0.83,1.32,3.473,9.43,3.079,246.8,2.545
1984-12-06,1.174,0.83,1.32,3.458,9.39,3.062,246.55,2.526
1984-12-07,1.178,0.83,1.32,3.481,9.449,3.087,247.4,2.544
1984-12-10,1.188,0.83,1.32,3.489,9.48,3.093,246.82,2.554
1984-12-11,1.185,0.83,1.32,3.484,9.465,3.087,247,2.551
1984-12-12,1.182,0.83,1.32,3.485,9.464,3.087,247.25,2.555
1984-12-13,1.188,0.84,1.32,3.503,9.525,3.105,247.55,2.562
1984-12-14,1.195,0.84,1.32,3.488,9.483,3.091,247.75,2.545
1984-12-17,1.192,0.84,1.32,3.487,9.475,3.09,247.55,2.55
1984-12-18,1.196,0.84,1.32,3.485,9.46,3.087,246.75,2.544
1984-12-19,1.201,0.85,1.32,3.5,9.49,3.1,247.76,2.558
1984-12-20,1.202,0.86,1.32,3.533,9.56,3.13,248.1,2.572
1984-12-21,1.199,0.85,1.32,3.519,9.535,3.116,247.95,2.567
1984-12-24,1.195,0.85,1.32,3.526,9.555,3.124,248.1,2.57
1984-12-26,1.2,0.85,1.32,3.53,9.575,3.126,249.05,2.576
1984-12-27,1.206,0.86,1.32,3.56,9.645,3.152,250.2,2.599
1984-12-28,1.207,0.86,1.32,3.547,9.615,3.144,250.45,2.591
1984-12-31,1.212,0.86,1.32,3.565,9.653,3.155,251.6,2.601
1985-01-02,1.225,0.87,1.32,3.58,9.715,3.173,251.8,2.617
1985-01-03,1.227,0.87,1.32,3.57,9.685,3.163,252.45,2.622
1985-01-04,1.231,0.87,1.32,3.576,9.698,3.168,253.2,2.634
1985-01-07,1.243,0.88,1.32,3.588,9.72,3.178,255.95,2.648
1985-01-08,1.232,0.87,1.32,3.563,9.663,3.155,253.75,2.637
1985-01-09,1.228,0.88,1.32,3.572,9.688,3.163,255.1,2.652
1985-01-10,1.222,0.88,1.32,3.547,9.63,3.141,253.7,2.636
1985-01-11,1.217,0.89,1.32,3.564,9.673,3.155,253.83,2.645
1985-01-14,1.224,0.9,1.32,3.605,9.775,3.193,255.4,2.677
1985-01-15,1.227,0.89,1.32,3.599,9.75,3.186,254.7,2.681
1985-01-16,1.222,0.9,1.32,3.603,9.765,3.19,254.95,2.677
1985-01-17,1.222,0.89,1.33,3.597,9.75,3.183,254.55,2.679
1985-01-18,1.227,0.89,1.33,3.595,9.745,3.184,254.58,2.682
1985-01-22,1.23,0.89,1.32,3.582,9.698,3.171,254,2.672
1985-01-23,1.233,0.9,1.33,3.593,9.724,3.182,254.4,2.684
1985-01-24,1.226,0.89,1.32,3.57,9.663,3.158,253.7,2.657
1985-01-25,1.226,0.9,1.32,3.58,9.688,3.166,253.95,2.664
1985-01-28,1.225,0.9,1.33,3.58,9.682,3.167,254.18,2.663
1985-01-29,1.225,0.9,1.33,3.592,9.708,3.177,254.35,2.667
1985-01-30,1.225,0.89,1.33,3.587,9.683,3.17,254.5,2.676
1985-01-31,1.229,0.88,1.33,3.58,9.675,3.163,254.8,2.675
1985-02-01,1.237,0.89,1.33,3.594,9.71,3.18,256.75,2.705
1985-02-04,1.261,0.9,1.33,3.636,9.815,3.214,259.42,2.74
1985-02-05,1.285,0.9,1.34,3.65,9.854,3.226,259.7,2.742
1985-02-06,1.281,0.9,1.34,3.651,9.853,3.223,259.53,2.738
1985-02-07,1.319,0.9,1.34,3.675,9.905,3.246,260.65,2.76
1985-02-08,1.299,0.9,1.34,3.686,9.94,3.258,260.7,2.775
1985-02-11,1.318,0.91,1.34,3.707,9.998,3.276,261.65,2.795
1985-02-13,1.357,0.92,1.34,3.742,10.078,3.302,262.8,2.812
1985-02-14,1.341,0.92,1.34,3.728,10.07,3.29,260.5,2.799
1985-02-15,1.355,0.91,1.34,3.701,10.008,3.267,257.85,2.777
1985-02-19,1.477,0.91,1.35,3.755,10.138,3.315,260.7,2.811
1985-02-20,1.466,0.92,1.35,3.778,10.193,3.337,261.3,2.823
1985-02-21,1.394,0.92,1.37,3.807,10.268,3.358,261.8,2.828
1985-02-22,1.42,0.93,1.39,3.838,10.358,3.388,262.8,2.858
1985-02-25,1.441,0.95,1.4,3.915,10.56,3.453,262.65,2.917
1985-02-26,1.422,0.95,1.4,3.895,10.515,3.435,261.05,2.906
1985-02-27,1.395,0.92,1.38,3.765,10.2,3.335,259.3,2.84
1985-02-28,1.408,0.93,1.38,3.778,10.22,3.344,259.45,2.857
1985-03-01,1.411,0.93,1.39,3.795,10.245,3.354,260.35,2.861
1985-03-04,1.421,0.94,1.4,3.824,10.318,3.376,260.1,2.893
1985-03-05,1.446,0.95,1.4,3.885,10.485,3.432,261,2.925
1985-03-06,1.468,0.93,1.4,3.83,10.34,3.385,261.2,2.898
1985-03-07,1.448,0.94,1.4,3.846,10.385,3.397,261,2.901
1985-03-08,1.449,0.94,1.4,3.856,10.42,3.415,261.63,2.903
1985-03-11,1.422,0.92,1.39,3.779,10.208,3.339,259.25,2.849
1985-03-12,1.437,0.92,1.39,3.79,10.23,3.346,260.1,2.84
1985-03-13,1.44,0.92,1.39,3.797,10.245,3.357,260.25,2.85
1985-03-14,1.449,0.93,1.39,3.83,10.34,3.386,260.55,2.88
1985-03-15,1.452,0.92,1.39,3.822,10.32,3.378,260.55,2.876
1985-03-18,1.445,0.9,1.38,3.776,10.2,3.341,259.9,2.843
1985-03-19,1.434,0.88,1.38,3.702,10.025,3.277,256.3,2.783
1985-03-20,1.439,0.87,1.38,3.683,9.973,3.258,256.4,2.755
1985-03-21,1.416,0.84,1.37,3.625,9.825,3.21,254.1,2.72
1985-03-22,1.429,0.85,1.38,3.645,9.863,3.228,255.65,2.731
1985-03-25,1.436,0.85,1.38,3.658,9.893,3.237,256.65,2.742
1985-03-26,1.431,0.85,1.38,3.63,9.813,3.209,255.4,2.72
1985-03-27,1.409,0.81,1.37,3.536,9.55,3.127,251.95,2.65
1985-03-28,1.422,0.81,1.37,3.526,9.55,3.131,253,2.65
1985-03-29,1.429,0.81,1.37,3.477,9.405,3.083,251,2.6
1985-04-01,1.477,0.82,1.37,3.52,9.52,3.119,252.45,2.639
1985-04-02,1.483,0.83,1.37,3.555,9.61,3.154,254.3,2.66
1985-04-03,1.515,0.82,1.37,3.523,9.53,3.122,253.15,2.642
1985-04-04,1.538,0.84,1.38,3.587,9.705,3.178,254.5,2.689
1985-04-05,1.534,0.83,1.37,3.578,9.695,3.175,254.85,2.675
1985-04-08,1.533,0.83,1.37,3.57,9.653,3.164,255.5,2.666
1985-04-09,1.498,0.83,1.37,3.553,9.588,3.141,254.9,2.653
1985-04-10,1.491,0.82,1.37,3.541,9.561,3.135,254.25,2.653
1985-04-11,1.487,0.8,1.37,3.476,9.388,3.074,251.7,2.593
1985-04-12,1.494,0.8,1.36,3.46,9.338,3.06,251.35,2.569
1985-04-15,1.493,0.78,1.36,3.429,9.24,3.027,249.95,2.529
1985-04-16,1.502,0.78,1.36,3.426,9.245,3.028,249.55,2.529
1985-04-17,1.559,0.79,1.36,3.431,9.26,3.037,249.55,2.531
1985-04-18,1.546,0.77,1.35,3.37,9.085,2.98,247.6,2.48
1985-04-19,1.553,0.77,1.35,3.376,9.103,2.979,247.4,2.477
1985-04-22,1.579,0.78,1.35,3.423,9.223,3.02,248.8,2.503
1985-04-23,1.558,0.8,1.36,3.487,9.388,3.08,250,2.557
1985-04-24,1.52,0.81,1.37,3.527,9.51,3.119,251.3,2.595
1985-04-25,1.486,0.83,1.37,3.565,9.595,3.15,252.35,2.622
1985-04-26,1.504,0.82,1.37,3.539,9.555,3.133,252.95,2.612
1985-04-29,1.528,0.81,1.37,3.52,9.5,3.11,252.7,2.613
1985-04-30,1.552,0.81,1.37,3.503,9.45,3.098,251.5,2.6
1985-05-01,1.548,0.82,1.37,3.559,9.603,3.149,252.75,2.64
1985-05-02,1.531,0.82,1.37,3.58,9.68,3.178,252.95,2.66
1985-05-03,1.515,0.83,1.38,3.635,9.81,3.219,253.85,2.711
1985-05-06,1.506,0.84,1.38,3.638,9.825,3.222,254.55,2.706
1985-05-07,1.491,0.82,1.38,3.573,9.655,3.168,252.9,2.663
1985-05-08,1.465,0.83,1.39,3.605,9.74,3.194,253.75,2.686
1985-05-09,1.446,0.81,1.38,3.511,9.495,3.112,251.55,2.616
1985-05-10,1.444,0.81,1.38,3.523,9.52,3.121,252.4,2.63
1985-05-13,1.433,0.8,1.37,3.471,9.378,3.073,251.35,2.584
1985-05-14,1.445,0.79,1.37,3.443,9.305,3.045,249.6,2.567
1985-05-15,1.457,0.79,1.37,3.478,9.385,3.077,251,2.581
1985-05-16,1.473,0.79,1.37,3.481,9.42,3.09,251.5,2.591
1985-05-17,1.462,0.79,1.37,3.463,9.36,3.068,250.7,2.582
1985-05-20,1.439,0.78,1.37,3.43,9.265,3.036,249.65,2.567
1985-05-21,1.448,0.79,1.37,3.465,9.36,3.067,250.25,2.582
1985-05-22,1.445,0.79,1.37,3.478,9.378,3.079,250.75,2.588
1985-05-23,1.475,0.79,1.37,3.48,9.405,3.083,251.3,2.586
1985-05-24,1.467,0.79,1.38,3.493,9.433,3.094,251.1,2.608
1985-05-28,1.507,0.8,1.38,3.513,9.495,3.113,251.6,2.618
1985-05-29,1.506,0.79,1.38,3.473,9.39,3.079,251.75,2.59
1985-05-30,1.508,0.79,1.38,3.475,9.39,3.081,251.6,2.599
1985-05-31,1.508,0.78,1.37,3.446,9.335,3.059,251.2,2.575
1985-06-03,1.507,0.77,1.37,3.432,9.283,3.043,248.6,2.561
1985-06-04,1.511,0.78,1.37,3.444,9.317,3.055,249.1,2.571
1985-06-05,1.519,0.8,1.37,3.464,9.378,3.074,249.45,2.584
1985-06-06,1.511,0.79,1.37,3.448,9.33,3.058,247.7,2.572
1985-06-07,1.505,0.79,1.37,3.473,9.393,3.08,249.55,2.598
1985-06-10,1.511,0.8,1.37,3.498,9.453,3.102,250,2.613
1985-06-11,1.505,0.79,1.37,3.483,9.41,3.089,249.9,2.599
1985-06-12,1.491,0.79,1.37,3.479,9.41,3.09,249.85,2.601
1985-06-13,1.504,0.79,1.37,3.493,9.449,3.1,249.8,2.61
1985-06-14,1.502,0.78,1.37,3.445,9.335,3.058,248.75,2.573
1985-06-17,1.506,0.78,1.37,3.451,9.34,3.062,248.7,2.575
1985-06-18,1.502,0.77,1.37,3.416,9.245,3.03,247.55,2.539
1985-06-19,1.499,0.77,1.36,3.408,9.21,3.02,247.7,2.53
1985-06-20,1.504,0.78,1.36,3.467,9.38,3.075,248.35,2.575
1985-06-21,1.503,0.78,1.37,3.455,9.35,3.064,248.15,2.565
1985-06-24,1.505,0.78,1.37,3.462,9.355,3.07,248.8,2.566
1985-06-25,1.5,0.78,1.36,3.462,9.353,3.071,249,2.571
1985-06-26,1.492,0.77,1.36,3.43,9.279,3.044,248.45,2.535
1985-06-27,1.5,0.77,1.36,3.447,9.32,3.06,249,2.564
1985-06-28,1.496,0.76,1.36,3.416,9.24,3.029,248.4,2.541
1985-07-01,1.497,0.77,1.36,3.427,9.263,3.042,247.95,2.549
1985-07-02,1.501,0.77,1.36,3.432,9.274,3.046,248.35,2.548
1985-07-03,1.495,0.76,1.36,3.417,9.238,3.034,248.05,2.542
1985-07-05,1.481,0.75,1.36,3.387,9.158,3.007,247,2.52
1985-07-08,1.473,0.74,1.36,3.352,9.08,2.983,246.05,2.501
1985-07-09,1.466,0.73,1.35,3.335,9.003,2.96,244.25,2.474
1985-07-10,1.446,0.72,1.35,3.31,8.938,2.938,243.45,2.451
1985-07-11,1.427,0.72,1.35,3.287,8.878,2.919,243,2.436
1985-07-12,1.428,0.72,1.35,3.25,8.778,2.891,240.95,2.399
1985-07-15,1.419,0.72,1.35,3.241,8.75,2.879,237.65,2.394
1985-07-16,1.409,0.72,1.35,3.246,8.76,2.886,237.9,2.394
1985-07-17,1.401,0.71,1.35,3.193,8.616,2.837,236.5,2.335
1985-07-18,1.403,0.71,1.35,3.238,8.728,2.874,238.2,2.369
1985-07-19,1.396,0.71,1.35,3.253,8.88,2.889,238.75,2.378
1985-07-22,1.404,0.72,1.35,3.264,8.805,2.898,240.05,2.379
1985-07-23,1.399,0.71,1.35,3.208,8.675,2.85,238,2.34
1985-07-24,1.415,0.72,1.35,3.248,8.78,2.889,239.75,2.369
1985-07-25,1.413,0.71,1.35,3.223,8.715,2.864,238.9,2.34
1985-07-26,1.414,0.71,1.35,3.221,8.705,2.863,239.25,2.335
1985-07-29,1.391,0.7,1.35,3.175,8.595,2.823,237.15,2.29
1985-07-30,1.406,0.7,1.35,3.164,8.573,2.816,237.4,2.297
1985-07-31,1.384,0.71,1.35,3.144,8.543,2.8,236.45,2.294
1985-08-01,1.397,0.72,1.35,3.17,8.6,2.823,237.65,2.32
1985-08-02,1.394,0.73,1.35,3.174,8.618,2.825,237.45,2.314
1985-08-05,1.392,0.73,1.35,3.176,8.615,2.826,237.5,2.325
1985-08-06,1.405,0.74,1.36,3.207,8.687,2.85,238.45,2.363
1985-08-07,1.417,0.75,1.36,3.203,8.703,2.847,238.4,2.362
1985-08-08,1.419,0.74,1.36,3.176,8.652,2.829,238.5,2.341
1985-08-09,1.412,0.74,1.36,3.182,8.655,2.832,238.55,2.341
1985-08-12,1.398,0.72,1.36,3.147,8.555,2.798,237.3,2.304
1985-08-13,1.404,0.72,1.36,3.132,8.52,2.787,237.35,2.299
1985-08-14,1.418,0.72,1.36,3.142,8.535,2.791,238,2.302
1985-08-15,1.436,0.72,1.35,3.112,8.445,2.764,237.15,2.267
1985-08-16,1.423,0.71,1.35,3.107,8.436,2.758,236.85,2.259
1985-08-19,1.416,0.71,1.36,3.114,8.436,2.764,236.85,2.262
1985-08-20,1.41,0.72,1.36,3.13,8.485,2.779,237.4,2.279
1985-08-21,1.415,0.72,1.36,3.115,8.45,2.767,237,2.268
1985-08-22,1.416,0.71,1.35,3.086,8.383,2.743,235.85,2.244
1985-08-23,1.42,0.71,1.35,3.1,8.41,2.753,236.5,2.253
1985-08-26,1.423,0.71,1.36,3.12,8.466,2.773,236.89,2.27
1985-08-27,1.431,0.72,1.36,3.139,8.52,2.792,237.38,2.288
1985-08-28,1.422,0.71,1.36,3.122,8.465,2.772,237,2.267
1985-08-29,1.422,0.71,1.36,3.13,8.49,2.779,237.12,2.281
1985-08-30,1.426,0.72,1.37,3.161,8.588,2.811,239,2.31
1985-09-03,1.456,0.73,1.37,3.212,8.72,2.854,239.5,2.352
1985-09-04,1.461,0.73,1.37,3.204,8.706,2.851,239.6,2.346
1985-09-05,1.45,0.73,1.37,3.221,8.735,2.862,239.95,2.357
1985-09-06,1.461,0.75,1.37,3.292,8.943,2.932,243.6,2.418
1985-09-09,1.498,0.77,1.37,3.309,8.975,2.944,243.45,2.423
1985-09-10,1.482,0.76,1.37,3.303,8.965,2.941,242.75,2.426
1985-09-11,1.488,0.76,1.37,3.326,9.025,2.961,243.55,2.44
1985-09-12,1.486,0.76,1.37,3.307,8.978,2.944,243.2,2.425
1985-09-13,1.475,0.75,1.37,3.259,8.85,2.9,242,2.393
1985-09-16,1.47,0.75,1.37,3.24,8.795,2.882,241.35,2.383
1985-09-17,1.465,0.75,1.38,3.25,8.813,2.892,241.7,2.379
1985-09-18,1.466,0.75,1.38,3.263,8.86,2.907,242.25,2.389
1985-09-19,1.467,0.75,1.38,3.26,8.846,2.901,242.05,2.383
1985-09-20,1.432,0.73,1.38,3.2,8.68,2.848,240.1,2.342
1985-09-23,1.421,0.7,1.37,3.075,8.35,2.732,231.9,2.241
1985-09-24,1.414,0.7,1.36,3.057,8.29,2.716,229.8,2.232
1985-09-25,1.403,0.7,1.36,3.022,8.2,2.68,226.9,2.206
1985-09-26,1.39,0.7,1.36,3.002,8.12,2.662,220.3,2.192
1985-09-27,1.406,0.71,1.36,3.025,8.178,2.678,220.1,2.197
1985-09-30,1.425,0.71,1.37,3.017,8.172,2.679,216.5,2.195
1985-10-01,1.406,0.71,1.37,2.99,8.092,2.653,215,2.168
1985-10-02,1.41,0.71,1.36,2.988,8.09,2.649,214.1,2.165
1985-10-03,1.404,0.7,1.37,2.955,8.01,2.62,212.79,2.147
1985-10-04,1.413,0.71,1.37,2.969,8.035,2.635,213.45,2.162
1985-10-07,1.421,0.71,1.37,2.982,8.085,2.651,215.45,2.171
1985-10-08,1.421,0.71,1.37,2.98,8.068,2.647,216,2.171
1985-10-09,1.436,0.71,1.37,2.983,8.07,2.648,214.8,2.176
1985-10-10,1.424,0.71,1.37,2.995,8.102,2.657,215.4,2.186
1985-10-11,1.422,0.71,1.37,2.997,8.11,2.658,214.65,2.178
1985-10-15,1.429,0.71,1.37,3.001,8.115,2.663,215.45,2.183
1985-10-16,1.431,0.71,1.37,3.027,8.18,2.685,217.3,2.205
1985-10-17,1.422,0.71,1.37,2.988,8.078,2.649,215.15,2.175
1985-10-18,1.419,0.7,1.37,2.977,8.047,2.638,215.15,2.169
1985-10-21,1.422,0.7,1.36,2.977,8.037,2.638,215.7,2.164
1985-10-22,1.426,0.7,1.37,2.984,8.06,2.645,216.1,2.173
1985-10-23,1.436,0.7,1.36,2.977,8.045,2.638,215.9,2.165
1985-10-24,1.431,0.7,1.37,2.989,8.074,2.651,216.7,2.172
1985-10-25,1.43,0.7,1.37,2.994,8.085,2.654,214.9,2.175
1985-10-28,1.429,0.7,1.37,2.982,8.058,2.643,213.5,2.167
1985-10-29,1.429,0.7,1.37,2.959,7.994,2.622,212.43,2.15
1985-10-30,1.427,0.69,1.37,2.957,8.001,2.624,211.5,2.15
1985-10-31,1.431,0.69,1.37,2.954,7.975,2.619,211.55,2.151
1985-11-01,1.434,0.69,1.37,2.935,7.93,2.602,209,2.136
1985-11-04,1.464,0.69,1.37,2.93,7.918,2.598,207.9,2.139
1985-11-05,1.496,0.7,1.37,2.949,7.97,2.614,208,2.152
1985-11-06,1.512,0.7,1.38,2.933,7.924,2.6,205.25,2.142
1985-11-07,1.505,0.71,1.37,2.958,8,2.628,205.6,2.16
1985-11-08,1.486,0.71,1.38,2.958,7.995,2.624,205.85,2.158
1985-11-12,1.513,0.71,1.38,2.956,7.996,2.624,205.85,2.153
1985-11-13,1.508,0.7,1.38,2.945,7.965,2.615,204,2.144
1985-11-14,1.493,0.7,1.38,2.946,7.975,2.616,203.35,2.144
1985-11-15,1.486,0.7,1.38,2.954,7.994,2.624,204.3,2.15
1985-11-18,1.485,0.7,1.38,2.943,7.969,2.615,203.45,2.142
1985-11-19,1.477,0.7,1.38,2.924,7.919,2.599,203,2.128
1985-11-20,1.473,0.7,1.38,2.939,7.96,2.613,203.45,2.142
1985-11-21,1.466,0.69,1.38,2.919,7.91,2.594,202.1,2.122
1985-11-22,1.453,0.69,1.38,2.903,7.854,2.578,201.35,2.108
1985-11-25,1.446,0.68,1.38,2.89,7.818,2.566,200.8,2.102
1985-11-26,1.447,0.68,1.38,2.871,7.77,2.551,201,2.091
1985-11-27,1.454,0.68,1.38,2.86,7.75,2.543,201.05,2.09
1985-11-29,1.458,0.67,1.38,2.827,7.665,2.513,202.1,2.081
1985-12-02,1.479,0.67,1.39,2.838,7.69,2.522,204.03,2.105
1985-12-03,1.477,0.68,1.39,2.852,7.728,2.534,204.75,2.114
1985-12-04,1.469,0.67,1.39,2.835,7.685,2.52,202.65,2.096
1985-12-05,1.467,0.68,1.39,2.834,7.685,2.519,203,2.096
1985-12-06,1.468,0.68,1.4,2.842,7.709,2.526,203.4,2.105
1985-12-09,1.474,0.69,1.4,2.854,7.728,2.535,203.5,2.117
1985-12-10,1.474,0.7,1.4,2.863,7.754,2.54,203.6,2.121
1985-12-11,1.462,0.71,1.39,2.865,7.76,2.543,203.9,2.129
1985-12-12,1.46,0.69,1.39,2.833,7.69,2.515,202.05,2.104
1985-12-13,1.459,0.7,1.39,2.841,7.712,2.522,202.8,2.107
1985-12-16,1.465,0.7,1.39,2.844,7.72,2.524,202.6,2.113
1985-12-17,1.471,0.7,1.4,2.83,7.685,2.512,201.95,2.106
1985-12-18,1.471,0.7,1.4,2.838,7.715,2.518,203.15,2.114
1985-12-19,1.465,0.7,1.4,2.836,7.718,2.517,202.97,2.115
1985-12-20,1.465,0.7,1.4,2.829,7.705,2.512,202.7,2.111
1985-12-23,1.471,0.7,1.4,2.823,7.688,2.505,202.45,2.105
1985-12-24,1.466,0.7,1.4,2.825,7.675,2.506,202.75,2.104
1985-12-26,1.466,0.7,1.4,2.82,7.685,2.505,202.8,2.103
1985-12-27,1.466,0.7,1.4,2.787,7.59,2.473,202.2,2.085
1985-12-30,1.468,0.69,1.4,2.777,7.555,2.465,201.05,2.081
1985-12-31,1.467,0.69,1.4,2.754,7.508,2.447,200.25,2.06
1986-01-02,1.466,0.69,1.4,2.75,7.487,2.438,199.15,2.05
1986-01-03,1.468,0.7,1.4,2.772,7.553,2.461,202.53,2.07
1986-01-06,1.469,0.7,1.41,2.758,7.498,2.448,201.9,2.069
1986-01-07,1.452,0.69,1.4,2.754,7.493,2.445,201.7,2.074
1986-01-08,1.452,0.69,1.4,2.768,7.537,2.457,202.1,2.086
1986-01-09,1.436,0.69,1.4,2.754,7.515,2.448,202.1,2.078
1986-01-10,1.438,0.69,1.39,2.764,7.535,2.456,202.35,2.084
1986-01-13,1.441,0.69,1.4,2.774,7.56,2.463,202.7,2.094
1986-01-14,1.447,0.69,1.4,2.781,7.57,2.468,202.6,2.09
1986-01-15,1.442,0.69,1.41,2.773,7.554,2.463,202.5,2.081
1986-01-16,1.426,0.7,1.4,2.78,7.575,2.468,202.55,2.085
1986-01-17,1.431,0.7,1.4,2.777,7.563,2.465,202.52,2.093
1986-01-21,1.428,0.71,1.41,2.771,7.541,2.458,202.35,2.087
1986-01-22,1.404,0.72,1.4,2.758,7.516,2.449,201.7,2.08
1986-01-23,1.401,0.72,1.41,2.767,7.533,2.455,202.05,2.077
1986-01-24,1.405,0.72,1.41,2.726,7.428,2.417,196.05,2.045
1986-01-27,1.403,0.72,1.42,2.709,7.37,2.399,195.75,2.035
1986-01-28,1.4,0.71,1.42,2.71,7.363,2.398,195.65,2.031
1986-01-29,1.398,0.71,1.42,2.701,7.328,2.389,194.1,2.023
1986-01-30,1.399,0.71,1.42,2.688,7.288,2.379,193.05,2.02
1986-01-31,1.401,0.71,1.42,2.698,7.32,2.388,192.3,2.036
1986-02-03,1.419,0.72,1.43,2.712,7.355,2.401,191.55,2.035
1986-02-04,1.444,0.73,1.44,2.726,7.398,2.415,192.05,2.043
1986-02-05,1.44,0.72,1.43,2.695,7.313,2.386,190.65,2.019
1986-02-06,1.427,0.72,1.41,2.703,7.333,2.392,190.48,2.022
1986-02-07,1.44,0.71,1.41,2.719,7.385,2.41,191.35,2.039
1986-02-10,1.441,0.71,1.4,2.696,7.31,2.386,188.15,2.007
1986-02-11,1.451,0.71,1.4,2.684,7.293,2.375,187.45,1.982
1986-02-12,1.46,0.71,1.4,2.675,7.259,2.368,186.72,1.969
1986-02-13,1.447,0.71,1.4,2.653,7.215,2.349,182.3,1.946
1986-02-14,1.425,0.71,1.4,2.652,7.203,2.347,182,1.945
1986-02-18,1.419,0.7,1.4,2.647,7.197,2.344,181.05,1.939
1986-02-19,1.41,0.69,1.39,2.606,7.09,2.307,179.4,1.908
1986-02-20,1.418,0.69,1.39,2.607,7.086,2.308,181.1,1.92
1986-02-21,1.423,0.69,1.39,2.609,7.093,2.309,182.98,1.933
1986-02-24,1.421,0.68,1.39,2.583,7.015,2.283,182.15,1.902
1986-02-25,1.412,0.67,1.39,2.542,6.905,2.245,180.95,1.886
1986-02-26,1.411,0.67,1.4,2.517,6.85,2.228,181.15,1.881
1986-02-27,1.435,0.67,1.41,2.513,6.83,2.222,180.15,1.876
1986-02-28,1.43,0.69,1.42,2.519,6.866,2.231,180.55,1.888
1986-03-03,1.436,0.69,1.42,2.508,6.831,2.221,179.65,1.88
1986-03-04,1.427,0.68,1.42,2.486,6.773,2.201,179,1.872
1986-03-05,1.423,0.69,1.41,2.56,6.965,2.267,181.45,1.916
1986-03-06,1.427,0.69,1.41,2.538,6.9,2.243,179.3,1.899
1986-03-07,1.424,0.69,1.41,2.525,6.885,2.238,179.45,1.897
1986-03-10,1.425,0.69,1.4,2.575,7.013,2.281,180.7,1.937
1986-03-11,1.418,0.69,1.4,2.556,6.974,2.266,179.9,1.922
1986-03-12,1.42,0.68,1.4,2.578,7.03,2.284,180.2,1.933
1986-03-13,1.419,0.69,1.4,2.592,7.06,2.296,179.9,1.933
1986-03-14,1.422,0.68,1.39,2.555,6.961,2.263,177.15,1.905
1986-03-17,1.412,0.68,1.39,2.54,6.915,2.25,175.73,1.885
1986-03-18,1.403,0.68,1.39,2.538,6.918,2.248,175,1.884
